id,Store,Date,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales
1742,13,01/07/2011,74.29,3.613,,,,,,6.877,False,2048035.74
1743,13,08/07/2011,77.3,3.563,,,,,,6.877,False,2021699.38
1744,13,15/07/2011,75.59,3.553,,,,,,6.877,False,1956813.31
1745,13,22/07/2011,78.5,3.563,,,,,,6.877,False,1987089.36
1746,13,29/07/2011,77.62,3.574,,,,,,6.877,False,1880785.69
1747,13,05/08/2011,75.56,3.595,,,,,,6.877,False,2076231.8
1748,13,12/08/2011,75.95,3.606,,,,,,6.877,False,1970341.38
1749,13,19/08/2011,76.68,3.578,,,,,,6.877,False,2090340.98
1750,13,26/08/2011,81.53,3.57,,,,,,6.877,False,2035244.54
1751,13,02/09/2011,77.0,3.58,,,,,,6.877,False,1953628.82
1752,13,09/09/2011,70.19,3.619,,,,,,6.877,True,1872921.31
1753,13,16/09/2011,67.54,3.641,,,,,,6.877,False,1923223.82
1754,13,23/09/2011,63.6,3.648,,,,,,6.877,False,1847430.96
1755,13,30/09/2011,68.28,3.623,,,,,,6.877,False,1835662.69
1756,13,07/10/2011,60.62,3.592,,,,,,6.392,False,2067232.56
1757,13,14/10/2011,51.74,3.567,,,,,,6.392,False,1929659.07
1758,13,21/10/2011,54.66,3.579,,,,,,6.392,False,1973544.27
1759,13,28/10/2011,47.41,3.567,,,,,,6.392,False,1948733.81
1760,13,04/11/2011,43.51,3.538,,,,,,6.392,False,2036317.54
1761,13,11/11/2011,33.8,3.513,31400.97,30876.79,645.07,4407.38,7740.27,6.392,False,2111592.09
1762,13,18/11/2011,40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,6.392,False,2016323.51
1763,13,25/11/2011,38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,6.392,True,2864170.61
1764,13,02/12/2011,33.94,3.389,7945.42,56.0,25126.9,5550.87,31844.2,6.392,False,2051315.66
1765,13,09/12/2011,24.82,3.341,5924.71,56.0,577.59,1778.83,20371.02,6.392,False,2462779.06
1766,13,16/12/2011,27.85,3.282,3272.56,556.15,959.55,424.43,5933.01,6.392,False,2760346.71
1767,13,23/12/2011,24.76,3.186,686.24,193.26,2971.53,239.78,3567.03,6.392,False,3556766.03
1768,13,30/12/2011,31.53,3.119,5970.81,89121.94,406.4,1772.02,3645.0,6.392,True,1969056.91
1769,13,06/01/2012,33.8,3.08,6809.96,37106.52,179.77,1922.55,7481.58,6.104,False,1865752.78
1770,13,13/01/2012,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,6.104,False,1794962.64
1771,13,20/01/2012,32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,6.104,False,1811606.21
1772,13,27/01/2012,34.32,3.058,3743.0,3744.31,108.46,253.99,3511.82,6.104,False,1733983.09
1773,13,03/02/2012,31.39,3.077,53423.29,5822.12,282.08,57817.56,9654.23,6.104,False,1927780.74
1774,13,10/02/2012,33.73,3.116,9264.48,8292.73,179.72,18849.21,9083.54,6.104,True,2069284.57
1775,13,17/02/2012,36.57,3.119,21621.16,16497.47,25.52,13643.83,14660.97,6.104,False,2214477.06
1776,13,24/02/2012,35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,6.104,False,1929768.03
1777,13,02/03/2012,32.36,3.242,25204.67,2436.75,167.88,16066.76,7289.69,6.104,False,1969742.76
1778,13,09/03/2012,38.24,3.38,9173.97,339.05,9.44,1300.75,7479.12,6.104,False,1986445.65
1779,13,16/03/2012,52.5,3.529,8901.34,637.7,3.85,6169.81,2446.53,6.104,False,2025582.62
1780,13,23/03/2012,47.83,3.671,3489.61,75.36,2.52,827.19,3427.9,6.104,False,1904421.74
1781,13,30/03/2012,53.2,3.734,10556.61,43.54,15.84,1116.83,8179.03,6.104,False,1948982.7
1782,13,06/04/2012,48.85,3.793,9249.62,,59.94,3969.24,6016.86,5.965,False,2271614.76
1783,13,13/04/2012,51.7,3.833,7419.44,19610.52,54.65,3021.51,3374.9,5.965,False,2057637.86
1784,13,20/04/2012,50.24,3.845,22464.84,8216.22,70.45,1561.38,7307.24,5.965,False,1955689.12
1785,13,27/04/2012,64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,5.965,False,1970121.65
1786,13,04/05/2012,54.41,3.831,15589.85,,337.47,7557.14,5025.28,5.965,False,1995994.51
1787,13,11/05/2012,56.47,3.809,14566.92,86.0,60.34,6009.18,4224.91,5.965,False,2080764.17
1788,13,18/05/2012,65.17,3.808,7623.14,,86.99,2583.46,3312.67,5.965,False,2131900.55
1789,13,25/05/2012,62.39,3.801,7282.07,,416.15,1048.83,7293.87,5.965,False,2043349.41
1790,13,01/06/2012,61.11,3.788,8868.86,123.0,37.87,3793.73,6276.31,5.965,False,2035431.39
1791,13,08/06/2012,68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,5.965,False,2182437.9
1792,13,15/06/2012,65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,5.965,False,2152229.11
1793,13,22/06/2012,72.89,3.737,9298.46,565.14,1.79,4025.82,8626.51,5.965,False,2094373.0
1794,13,29/06/2012,82.0,3.681,4768.5,446.92,,743.34,4076.02,5.965,False,2037663.71
1795,13,06/07/2012,79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,5.765,False,2184980.35
1796,13,13/07/2012,83.68,3.595,6330.74,220.42,1.17,4033.74,4225.77,5.765,False,2002750.99
1797,13,20/07/2012,75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,5.765,False,2053089.32
1798,13,27/07/2012,80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,5.765,False,1914430.53
1799,13,03/08/2012,81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,5.765,False,2044148.23
1800,13,10/08/2012,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,5.765,False,2041019.92
1801,13,17/08/2012,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,5.765,False,2095769.18
1802,13,24/08/2012,77.37,3.582,9360.8,71.92,179.51,8290.49,6291.99,5.765,False,2059458.25
1803,13,31/08/2012,79.18,3.624,21327.53,50.44,88.44,9444.6,3872.19,5.765,False,2073855.42
1804,13,07/09/2012,70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,5.765,True,2165796.31
1805,13,14/09/2012,68.55,3.749,13208.43,,28.06,1300.16,10484.98,5.765,False,1919917.03
1806,13,21/09/2012,67.96,3.821,10671.71,141.83,46.0,2465.37,12372.29,5.765,False,1938379.66
1807,13,28/09/2012,64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,5.765,False,1927664.11
1808,14,05/02/2010,27.31,2.784,,,,,,8.992,False,2623469.95
1809,14,12/02/2010,27.73,2.773,,,,,,8.992,True,1704218.84
1810,14,19/02/2010,31.27,2.745,,,,,,8.992,False,2204556.7
1811,14,26/02/2010,34.89,2.754,,,,,,8.992,False,2095591.63
1812,14,05/03/2010,37.13,2.777,,,,,,8.992,False,2237544.75
1813,14,12/03/2010,45.8,2.818,,,,,,8.992,False,2156035.06
1814,14,19/03/2010,48.79,2.844,,,,,,8.992,False,2066219.3
1815,14,26/03/2010,54.36,2.854,,,,,,8.992,False,2050396.27
1816,14,02/04/2010,47.74,2.85,,,,,,8.899,False,2495630.51
1817,14,09/04/2010,65.45,2.869,,,,,,8.899,False,2258781.2800000003
1818,14,16/04/2010,54.28,2.899,,,,,,8.899,False,2121788.61
1819,14,23/04/2010,53.47,2.902,,,,,,8.899,False,2138144.91
1820,14,30/04/2010,53.15,2.921,,,,,,8.899,False,2082355.12
1821,14,07/05/2010,70.75,2.966,,,,,,8.899,False,2370116.52
1822,14,14/05/2010,54.26,2.982,,,,,,8.899,False,2129771.13
1823,14,21/05/2010,62.62,2.958,,,,,,8.899,False,2108187.1
1824,14,28/05/2010,69.27,2.899,,,,,,8.899,False,2227152.16
1825,14,04/06/2010,75.93,2.847,,,,,,8.899,False,2363601.47
1826,14,11/06/2010,69.71,2.809,,,,,,8.899,False,2249570.04
1827,14,18/06/2010,72.62,2.78,,,,,,8.899,False,2248645.59
1828,14,25/06/2010,79.32,2.808,,,,,,8.899,False,2246179.91
1829,14,02/07/2010,76.61,2.815,,,,,,8.743,False,2334788.42
1830,14,09/07/2010,82.45,2.793,,,,,,8.743,False,2236209.13
1831,14,16/07/2010,77.84,2.783,,,,,,8.743,False,2130287.27
1832,14,23/07/2010,81.46,2.771,,,,,,8.743,False,2044155.39
1833,14,30/07/2010,79.78,2.781,,,,,,8.743,False,2054843.28
1834,14,06/08/2010,77.17,2.784,,,,,,8.743,False,2219813.5
1835,14,13/08/2010,78.44,2.805,,,,,,8.743,False,2052984.81
1836,14,20/08/2010,76.01,2.779,,,,,,8.743,False,2057138.31
1837,14,27/08/2010,71.36,2.755,,,,,,8.743,False,2020332.07
1838,14,03/09/2010,78.37,2.715,,,,,,8.743,False,2182563.66
1839,14,10/09/2010,70.87,2.699,,,,,,8.743,True,2191767.76
1840,14,17/09/2010,66.55,2.706,,,,,,8.743,False,1953539.85
1841,14,24/09/2010,68.59,2.713,,,,,,8.743,False,1879891.13
1842,14,01/10/2010,70.58,2.707,,,,,,8.724,False,1855703.66
1843,14,08/10/2010,56.49,2.764,,,,,,8.724,False,2091663.2
1844,14,15/10/2010,58.61,2.868,,,,,,8.724,False,1932162.63
1845,14,22/10/2010,53.15,2.917,,,,,,8.724,False,1936621.09
1846,14,29/10/2010,61.3,2.921,,,,,,8.724,False,1984768.34
1847,14,05/11/2010,45.65,2.917,,,,,,8.724,False,2078417.47
1848,14,12/11/2010,46.14,2.931,,,,,,8.724,False,2092189.06
1849,14,19/11/2010,50.02,3.0,,,,,,8.724,False,1968462.58
1850,14,26/11/2010,46.15,3.039,,,,,,8.724,True,2921709.71
1851,14,03/12/2010,40.93,3.046,,,,,,8.724,False,2258489.63
1852,14,10/12/2010,30.54,3.109,,,,,,8.724,False,2600519.26
1853,14,17/12/2010,30.51,3.14,,,,,,8.724,False,2762861.41
1854,14,24/12/2010,30.59,3.141,,,,,,8.724,False,3818686.45
1855,14,31/12/2010,29.67,3.179,,,,,,8.724,True,1623716.46
1856,14,07/01/2011,34.32,3.193,,,,,,8.549,False,1864746.1
1857,14,14/01/2011,24.78,3.205,,,,,,8.549,False,1699095.9
1858,14,21/01/2011,30.55,3.229,,,,,,8.549,False,1743188.87
1859,14,28/01/2011,24.05,3.237,,,,,,8.549,False,1613718.38
1860,14,04/02/2011,28.73,3.231,,,,,,8.549,False,1995891.87
1861,14,11/02/2011,30.3,3.239,,,,,,8.549,True,1980405.03
1862,14,18/02/2011,40.7,3.245,,,,,,8.549,False,2019031.67
1863,14,25/02/2011,35.78,3.274,,,,,,8.549,False,1875708.88
1864,14,04/03/2011,38.65,3.433,,,,,,8.549,False,2041215.61
1865,14,11/03/2011,45.01,3.582,,,,,,8.549,False,1931104.67
1866,14,18/03/2011,46.66,3.631,,,,,,8.549,False,1932491.42
1867,14,25/03/2011,41.76,3.625,,,,,,8.549,False,1879451.23
1868,14,01/04/2011,37.27,3.638,,,,,,8.521,False,1869110.55
1869,14,08/04/2011,48.71,3.72,,,,,,8.521,False,2037798.88
1870,14,15/04/2011,53.69,3.821,,,,,,8.521,False,1974960.86
1871,14,22/04/2011,53.04,3.892,,,,,,8.521,False,2256461.39
1872,14,29/04/2011,66.18,3.962,,,,,,8.521,False,1930617.64
1873,14,06/05/2011,58.21,4.046,,,,,,8.521,False,2095599.93
1874,14,13/05/2011,60.38,4.066,,,,,,8.521,False,2004330.3
1875,14,20/05/2011,62.28,4.062,,,,,,8.521,False,1959967.8
1876,14,27/05/2011,69.7,3.985,,,,,,8.521,False,2080694.24
1877,14,03/06/2011,76.38,3.922,,,,,,8.521,False,2079899.47
1878,14,10/06/2011,73.88,3.881,,,,,,8.521,False,2132446.0
1879,14,17/06/2011,69.32,3.842,,,,,,8.521,False,2082083.34
1880,14,24/06/2011,74.85,3.804,,,,,,8.521,False,2069523.52
1881,14,01/07/2011,74.04,3.748,,,,,,8.625,False,2074668.19
1882,14,08/07/2011,77.49,3.711,,,,,,8.625,False,2063401.06
1883,14,15/07/2011,78.47,3.76,,,,,,8.625,False,1953544.76
1884,14,22/07/2011,82.33,3.811,,,,,,8.625,False,1882070.88
1885,14,29/07/2011,81.31,3.829,,,,,,8.625,False,1871021.01
1886,14,05/08/2011,78.22,3.842,,,,,,8.625,False,2066020.69
1887,14,12/08/2011,77.0,3.812,,,,,,8.625,False,1928773.82
1888,14,19/08/2011,72.98,3.747,,,,,,8.625,False,1896873.99
1889,14,26/08/2011,72.55,3.704,,,,,,8.625,False,2273470.62
1890,14,02/09/2011,70.63,3.703,,,,,,8.625,False,1750891.47
1891,14,09/09/2011,71.48,3.738,,,,,,8.625,True,2202742.9
1892,14,16/09/2011,69.17,3.742,,,,,,8.625,False,1864637.89
1893,14,23/09/2011,63.75,3.711,,,,,,8.625,False,1871555.64
1894,14,30/09/2011,70.66,3.645,,,,,,8.625,False,1809989.29
1895,14,07/10/2011,55.82,3.583,,,,,,8.523,False,2078796.76
1896,14,14/10/2011,63.82,3.541,,,,,,8.523,False,1890870.75
1897,14,21/10/2011,59.6,3.57,,,,,,8.523,False,2009004.59
1898,14,28/10/2011,51.78,3.569,,,,,,8.523,False,2056846.12
1899,14,04/11/2011,43.92,3.551,,,,,,8.523,False,2174056.71
1900,14,11/11/2011,47.65,3.53,11376.03,22505.23,1079.89,2679.33,4257.94,8.523,False,2081534.65
1901,14,18/11/2011,51.34,3.53,16308.11,749.9,273.72,2331.53,9347.0,8.523,False,1969360.72
1902,14,25/11/2011,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,8.523,True,2685351.81
1903,14,02/12/2011,50.19,3.452,6428.59,,3657.58,2939.92,34955.25,8.523,False,2143080.57
1904,14,09/12/2011,46.57,3.415,7297.72,15.0,342.71,4849.0,7509.9,8.523,False,2470581.29
1905,14,16/12/2011,39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,8.523,False,2594363.09
1906,14,23/12/2011,42.27,3.389,924.14,112.73,2127.77,80.02,4638.81,8.523,False,3369068.99
1907,14,30/12/2011,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,8.523,True,1914148.89
1908,14,06/01/2012,35.88,3.422,10428.95,39234.09,839.74,981.17,15911.56,8.424,False,1859144.96
1909,14,13/01/2012,41.18,3.513,4605.8,21593.85,636.54,727.57,4054.79,8.424,False,1696248.27
1910,14,20/01/2012,31.85,3.533,5037.95,4952.93,860.9,2560.08,5386.74,8.424,False,1789113.32
1911,14,27/01/2012,37.93,3.567,3468.31,2195.14,689.52,252.01,2128.36,8.424,False,1595362.27
1912,14,03/02/2012,42.96,3.617,78124.5,4232.19,788.56,46081.94,14550.73,8.424,False,1877410.36
1913,14,10/02/2012,37.0,3.64,17118.97,6533.16,285.82,11597.23,6174.43,8.424,True,2077256.24
1914,14,17/02/2012,36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,8.424,False,2020550.99
1915,14,24/02/2012,42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,8.424,False,1875040.16
1916,14,02/03/2012,41.55,3.816,20212.56,1991.38,46.67,11970.8,6876.57,8.424,False,1926004.99
1917,14,09/03/2012,45.52,3.848,15710.87,1050.48,1.49,2302.28,2702.96,8.424,False,2020839.31
1918,14,16/03/2012,50.56,3.862,6021.47,280.43,5.5,1814.5,1581.84,8.424,False,1941040.5
1919,14,23/03/2012,59.45,3.9,4718.7,348.81,6.85,353.11,3726.39,8.424,False,1893447.71
1920,14,30/03/2012,50.04,3.953,11267.8,185.8,8.84,1152.46,2509.18,8.424,False,1905033.01
1921,14,06/04/2012,49.73,3.996,8376.85,,81.19,3578.4,4857.19,8.567,False,2376022.26
1922,14,13/04/2012,51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,8.567,False,1912909.69
1923,14,20/04/2012,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,8.567,False,1875686.44
1924,14,27/04/2012,53.2,4.004,3548.09,0.35,45.88,78.21,4193.26,8.567,False,1784029.95
1925,14,04/05/2012,55.21,3.951,21068.05,,128.13,5490.93,2764.55,8.567,False,1949354.29
1926,14,11/05/2012,61.24,3.889,10626.27,,131.11,1664.04,10557.13,8.567,False,1987531.05
1927,14,18/05/2012,66.3,3.848,8818.97,,8.88,1297.39,3330.23,8.567,False,1932233.17
1928,14,25/05/2012,67.21,3.798,11421.79,,634.52,1071.25,3204.72,8.567,False,2030869.61
1929,14,01/06/2012,74.48,3.742,7765.54,11.0,185.64,2473.3,2603.92,8.567,False,2049485.49
1930,14,08/06/2012,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,8.567,False,2099615.88
1931,14,15/06/2012,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,8.567,False,1905733.68
1932,14,22/06/2012,74.22,3.564,10291.35,317.0,4.3,3292.07,6115.51,8.567,False,1660228.88
1933,14,29/06/2012,75.22,3.506,4575.3,211.7,,304.94,2686.11,8.567,False,1591835.02
1934,14,06/07/2012,82.99,3.475,7024.93,416.3,83.47,6927.24,6002.43,8.684,False,1862128.95
1935,14,13/07/2012,79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,8.684,False,1544422.35
1936,14,20/07/2012,78.89,3.567,4564.87,58.48,19.69,1418.34,3764.15,8.684,False,1553250.16
1937,14,27/07/2012,77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,8.684,False,1479514.66
1938,14,03/08/2012,76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,8.684,False,1656886.46
1939,14,10/08/2012,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,8.684,False,1648570.03
1940,14,17/08/2012,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,8.684,False,1660433.3
1941,14,24/08/2012,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,8.684,False,1621841.33
1942,14,31/08/2012,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,8.684,False,1613342.19
1943,14,07/09/2012,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,8.684,True,1904512.34
1944,14,14/09/2012,67.87,3.948,11320.02,,28.2,855.45,1743.58,8.684,False,1554794.22
1945,14,21/09/2012,65.32,4.038,21474.27,98.28,29.88,1924.92,15282.51,8.684,False,1565352.46
1946,14,28/09/2012,64.88,3.997,3816.64,38.19,8.16,2545.14,3536.04,8.684,False,1522512.2
1947,15,05/02/2010,19.83,2.954,,,,,,8.35,False,652122.44
1948,15,12/02/2010,22.0,2.94,,,,,,8.35,True,682447.1
1949,15,19/02/2010,27.54,2.909,,,,,,8.35,False,660838.75
1950,15,26/02/2010,29.87,2.91,,,,,,8.35,False,564883.2000000001
1951,15,05/03/2010,31.79,2.919,,,,,,8.35,False,605325.43
1952,15,12/03/2010,41.39,2.938,,,,,,8.35,False,604173.59
1953,15,19/03/2010,44.69,2.96,,,,,,8.35,False,593710.67
1954,15,26/03/2010,39.53,2.963,,,,,,8.35,False,592111.49
1955,15,02/04/2010,45.27,2.957,,,,,,8.185,False,718470.71
1956,15,09/04/2010,57.77,2.992,,,,,,8.185,False,634605.77
1957,15,16/04/2010,49.63,3.01,,,,,,8.185,False,641208.65
1958,15,23/04/2010,46.54,3.021,,,,,,8.185,False,643097.6
1959,15,30/04/2010,49.09,3.042,,,,,,8.185,False,570791.11
1960,15,07/05/2010,63.16,3.095,,,,,,8.185,False,661348.88
1961,15,14/05/2010,47.13,3.112,,,,,,8.185,False,594385.2
1962,15,21/05/2010,59.09,3.096,,,,,,8.185,False,616598.1
1963,15,28/05/2010,70.61,3.046,,,,,,8.185,False,744772.88
1964,15,04/06/2010,69.99,3.006,,,,,,8.185,False,693192.5
1965,15,11/06/2010,61.04,2.972,,,,,,8.185,False,619337.29
1966,15,18/06/2010,65.83,2.942,,,,,,8.185,False,652329.53
1967,15,25/06/2010,72.79,2.958,,,,,,8.185,False,672194.03
1968,15,02/07/2010,66.13,2.958,,,,,,8.099,False,709337.11
1969,15,09/07/2010,77.33,2.94,,,,,,8.099,False,691497.62
1970,15,16/07/2010,72.83,2.933,,,,,,8.099,False,633203.69
1971,15,23/07/2010,73.2,2.924,,,,,,8.099,False,598553.43
1972,15,30/07/2010,72.04,2.932,,,,,,8.099,False,619224.0599999999
1973,15,06/08/2010,72.7,2.942,,,,,,8.099,False,639651.24
1974,15,13/08/2010,72.17,2.923,,,,,,8.099,False,622437.08
1975,15,20/08/2010,71.1,2.913,,,,,,8.099,False,637090.44
1976,15,27/08/2010,65.07,2.885,,,,,,8.099,False,649791.15
1977,15,03/09/2010,73.17,2.86,,,,,,8.099,False,638647.21
1978,15,10/09/2010,62.36,2.837,,,,,,8.099,True,641965.2
1979,15,17/09/2010,57.94,2.846,,,,,,8.099,False,583210.87
1980,15,24/09/2010,62.53,2.837,,,,,,8.099,False,548542.47
1981,15,01/10/2010,59.69,2.84,,,,,,8.067,False,566945.95
1982,15,08/10/2010,52.19,2.903,,,,,,8.067,False,591603.79
1983,15,15/10/2010,49.96,2.999,,,,,,8.067,False,577011.26
1984,15,22/10/2010,47.1,3.049,,,,,,8.067,False,600395.73
1985,15,29/10/2010,55.09,3.055,,,,,,8.067,False,598301.5
1986,15,05/11/2010,40.29,3.049,,,,,,8.067,False,612987.64
1987,15,12/11/2010,39.63,3.065,,,,,,8.067,False,619639.74
1988,15,19/11/2010,44.1,3.138,,,,,,8.067,False,608200.81
1989,15,26/11/2010,40.71,3.186,,,,,,8.067,True,1120018.92
1990,15,03/12/2010,36.0,3.2,,,,,,8.067,False,754134.95
1991,15,10/12/2010,23.97,3.255,,,,,,8.067,False,847294.04
1992,15,17/12/2010,25.3,3.301,,,,,,8.067,False,983825.15
1993,15,24/12/2010,25.07,3.309,,,,,,8.067,False,1368318.17
1994,15,31/12/2010,26.54,3.336,,,,,,8.067,True,543754.17
1995,15,07/01/2011,30.53,3.351,,,,,,7.771,False,509640.77
1996,15,14/01/2011,19.53,3.367,,,,,,7.771,False,479424.2
1997,15,21/01/2011,21.84,3.391,,,,,,7.771,False,487311.03
1998,15,28/01/2011,19.61,3.402,,,,,,7.771,False,481119.6
1999,15,04/02/2011,20.69,3.4,,,,,,7.771,False,556550.85
2000,15,11/02/2011,21.64,3.416,,,,,,7.771,True,582864.35
2001,15,18/02/2011,33.06,3.42,,,,,,7.771,False,649993.5
2002,15,25/02/2011,20.87,3.452,,,,,,7.771,False,547564.09
2003,15,04/03/2011,28.16,3.605,,,,,,7.771,False,573374.49
2004,15,11/03/2011,34.27,3.752,,,,,,7.771,False,537035.28
2005,15,18/03/2011,40.23,3.796,,,,,,7.771,False,551553.99
2006,15,25/03/2011,32.63,3.789,,,,,,7.771,False,527389.28
2007,15,01/04/2011,30.34,3.811,,,,,,7.658,False,542556.05
2008,15,08/04/2011,40.94,3.895,,,,,,7.658,False,587370.8099999999
2009,15,15/04/2011,48.63,3.981,,,,,,7.658,False,607691.36
2010,15,22/04/2011,41.37,4.061,,,,,,7.658,False,655318.26
2011,15,29/04/2011,55.46,4.117,,,,,,7.658,False,560764.41
2012,15,06/05/2011,49.87,4.192,,,,,,7.658,False,630522.67
2013,15,13/05/2011,57.07,4.211,,,,,,7.658,False,630482.91
2014,15,20/05/2011,57.19,4.202,,,,,,7.658,False,593941.9
2015,15,27/05/2011,65.87,4.134,,,,,,7.658,False,636193.24
2016,15,03/06/2011,69.8,4.069,,,,,,7.658,False,695396.19
2017,15,10/06/2011,69.86,4.025,,,,,,7.658,False,642679.81
2018,15,17/06/2011,63.9,3.989,,,,,,7.658,False,639928.85
2019,15,24/06/2011,69.96,3.964,,,,,,7.658,False,656594.95
2020,15,01/07/2011,67.43,3.916,,,,,,7.806,False,674669.16
2021,15,08/07/2011,73.47,3.886,,,,,,7.806,False,635118.48
2022,15,15/07/2011,73.34,3.915,,,,,,7.806,False,624114.56
2023,15,22/07/2011,79.97,3.972,,,,,,7.806,False,607475.4400000001
2024,15,29/07/2011,74.67,4.004,,,,,,7.806,False,577511.02
2025,15,05/08/2011,73.63,4.02,,,,,,7.806,False,607961.21
2026,15,12/08/2011,70.63,3.995,,,,,,7.806,False,590836.37
2027,15,19/08/2011,70.41,3.942,,,,,,7.806,False,599488.98
2028,15,26/08/2011,69.19,3.906,,,,,,7.806,False,605413.17
2029,15,02/09/2011,67.63,3.879,,,,,,7.806,False,649159.6799999999
2030,15,09/09/2011,67.59,3.93,,,,,,7.806,True,607593.51
2031,15,16/09/2011,62.1,3.937,,,,,,7.806,False,545052.34
2032,15,23/09/2011,59.0,3.899,,,,,,7.806,False,545570.86
2033,15,30/09/2011,64.87,3.858,,,,,,7.806,False,521297.31
2034,15,07/10/2011,51.24,3.775,,,,,,7.866,False,579068.88
2035,15,14/10/2011,61.3,3.744,,,,,,7.866,False,537300.94
2036,15,21/10/2011,51.67,3.757,,,,,,7.866,False,603318.89
2037,15,28/10/2011,45.54,3.757,,,,,,7.866,False,589842.69
2038,15,04/11/2011,43.39,3.738,,,,,,7.866,False,615121.78
2039,15,11/11/2011,47.13,3.719,9727.57,4267.72,617.98,1236.64,2067.74,7.866,False,618949.82
2040,15,18/11/2011,46.53,3.717,3668.4,615.27,49.57,946.2,4393.97,7.866,False,597856.51
2041,15,25/11/2011,41.1,3.689,299.72,54.94,67073.91,34.22,171.76,7.866,True,1066478.1
2042,15,02/12/2011,45.67,3.666,3751.34,191.82,6485.06,1803.17,16136.43,7.866,False,699028.66
2043,15,09/12/2011,38.53,3.627,3581.98,193.94,75.62,1713.45,5227.94,7.866,False,764565.55
2044,15,16/12/2011,35.49,3.611,2176.13,19.0,158.53,925.45,1273.02,7.866,False,870415.49
2045,15,23/12/2011,34.93,3.587,260.78,7.27,1120.42,80.13,622.48,7.866,False,1182691.87
2046,15,30/12/2011,31.44,3.566,3248.4,31122.2,111.35,605.88,3474.84,7.866,True,603460.79
2047,15,06/01/2012,30.24,3.585,5597.99,17413.82,18.8,646.2,3098.77,7.943,False,516087.65
2048,15,13/01/2012,36.26,3.666,1684.66,8959.27,1.0,487.76,542.9,7.943,False,454183.42
2049,15,20/01/2012,21.39,3.705,2637.43,3151.32,,265.47,2257.53,7.943,False,492721.85
2050,15,27/01/2012,30.87,3.737,875.81,2072.02,,58.58,1418.14,7.943,False,466045.63
2051,15,03/02/2012,35.3,3.796,25565.53,3425.96,56.72,19303.94,3230.99,7.943,False,523831.64
2052,15,10/02/2012,31.91,3.826,5140.44,5527.21,10.39,9439.38,6371.82,7.943,True,628218.22
2053,15,17/02/2012,30.26,3.874,17822.56,7914.95,1.76,11094.94,4922.19,7.943,False,598502.83
2054,15,24/02/2012,33.18,3.917,6881.03,5859.12,1.0,3607.57,4147.13,7.943,False,561137.06
2055,15,02/03/2012,33.24,3.983,11611.99,1749.22,27.4,7977.5,2327.04,7.943,False,541292.64
2056,15,09/03/2012,36.97,4.021,7926.63,615.68,1.49,2126.98,2194.94,7.943,False,545120.67
2057,15,16/03/2012,47.42,4.021,3518.76,104.88,2.98,797.26,1364.77,7.943,False,570611.23
2058,15,23/03/2012,58.92,4.054,7318.86,118.73,0.5,3744.04,1224.93,7.943,False,565481.88
2059,15,30/03/2012,42.65,4.098,4292.7,72.67,3.0,1169.95,2965.23,7.943,False,557547.25
2060,15,06/04/2012,40.01,4.143,8567.95,,46.32,1144.78,3518.73,8.15,False,659950.36
2061,15,13/04/2012,43.52,4.187,3408.63,3269.14,13.58,1547.19,1809.75,8.15,False,558585.13
2062,15,20/04/2012,54.47,4.17,4577.67,1678.35,5.9,1094.79,1830.84,8.15,False,534780.57
2063,15,27/04/2012,41.57,4.163,1863.53,,9.82,192.32,1271.7,8.15,False,527402.62
